domain|cc|testID
southsudantribune.org|SS|4b73c1c7-dc3b-47e3-b57e-1018b558b748
southsudantribune.org|SS|c157ecdc-2a8c-42f5-be6d-d9a2f444bbf8
southsudantribune.org|SS|9895c842-1661-4c75-9487-0ddefa47fec4
southsudantribune.org|SS|7e40c457-18fa-4a45-88d2-b6aac1287836
southsudantribune.org|SS|ec1e881c-0bc6-4ffb-bb6f-eb0e80b73068
www.tsa-algerie.com|DZ|9dcfbe32-7d17-4cd2-9087-6fac12bd4f54
www.reflexiondz.net|DZ|8ed22cb1-e3f7-4a2c-8d4b-b27b37aca6a0
sport.ennaharonline.com|DZ|FAILED
www.reflexiondz.net|DZ|dcdd8f89-be58-4d7a-b1e0-fb8a61ad5aff
www.tsa-algerie.com|DZ|57b20b4f-c24a-40c6-be04-0af5a54e2dc1
www.ennaharonline.com|DZ|25665acc-c1f6-4cdd-baab-1d54454c3f15
www.reflexiondz.net|DZ|cdb50b7f-c682-442b-adc4-e802bab6fbb0
www.ennaharonline.com|DZ|243ade87-6e25-4c68-a229-57f1c3f98e8d
sport.ennaharonline.com|DZ|FAILED
www.tsa-algerie.com|DZ|f456bce8-27a1-4fef-8d59-c97ac0a55493
www.reflexiondz.net|DZ|68b23a71-626e-4623-a8a8-a6ebbde05cd3
www.reflexiondz.net|DZ|6300b8d2-ad5e-4b12-a64b-b5f25d034c3e
www.algerie-focus.com|DZ|0da78a6c-d6be-4587-b164-a93adaf326d3
www.tsa-algerie.com|DZ|18b2ba53-7634-47a7-b1fc-1ed0f7db40d9
sport.ennaharonline.com|DZ|FAILED
theliberiantimes.weebly.com|LR|6b78d450-07b4-4c79-826d-2d7e4837b2f7
theliberiantimes.weebly.com|LR|efcaa879-b4c1-4b90-9c02-af3e4ae1f9f8
theliberiantimes.weebly.com|LR|1f50a20c-e590-457e-8884-42e383a70014
theliberiantimes.weebly.com|LR|097641d6-546e-4d9d-a1ad-791f9a26d4a3
www.theperspective.org|LR|cfd0b50e-3a6f-45b7-8c92-b06cac89117f
www.frontpageafricaonline.com|LR|de9b6cdb-1667-4fd3-94d5-8b5bdd15a4b7
www.frontpageafricaonline.com|LR|cd1e78df-eda9-4d69-a9ae-bb791ac0fdc3
www.theperspective.org|LR|ac85d10b-a7e6-4fd9-8a39-a5b5f1df7fd9
www.frontpageafricaonline.com|LR|0d14edcc-ba05-4c3b-9443-b6c7187e7192
www.frontpageafricaonline.com|LR|279eccd5-278f-418f-b9b7-08b1ce0fe4bf
www.frontpageafricaonline.com|LR|9c68f0fd-83ca-4d92-b067-a682a68ee09f
www.frontpageafricaonline.com|LR|3cf8e2fc-fe4d-4115-82b9-155dc9b0fd20
www.frontpageafricaonline.com|LR|79560cbb-7fbd-4ff5-81e4-31c9bc3d37a3
www.frontpageafricaonline.com|LR|33d9d54e-a458-4064-b5b1-8e5139ab0dbb
www.frontpageafricaonline.com|LR|b9094575-69f1-4b97-a457-f8fb37920d53
www.afrik53.com|CI|182be734-df5e-4713-8dca-c91831f14265
www.afrik53.com|CI|f869cb92-b3b2-479c-a605-52f5c88110a3
www.afrik53.com|CI|8748d851-e7b7-42f4-85a8-b20ff1ba8d18
www.ladepechedabidjan.info|CI|8f4d71c2-b297-491c-b838-d5b03196e3b1
www.atoo.ci|CI|84eaeae6-c005-4e75-a9bd-cdbf839b0731
www.atoo.ci|CI|01bab7f4-6382-42b9-85ab-1c0a4ed38d21
www.afrik53.com|CI|1fb02488-defa-4d5b-b5c7-847ab05e19bd
www.afrik53.com|CI|4eeef4b8-143e-4923-b246-e8bbe8a5f19d
