domain;cc;ProbeInfo;TestDateTime;StatusCode;StatusText;DNSLookupTime;Destination;HTTPStatus;InitialConnection;NumberOfRequests;PageLoadTime;SSLNegotiationTime;TTFB;TotalDownloadedBytes
germistoncitynews.co.za;ZA;{'ASN': 37457, 'CityName': 'Kimberley', 'ConnectionType': 'Ethernet', 'CountryCode': 'ZA', 'DNSResolver': '196.43.54.229', 'GeolocationAccuracy': 25000, 'IPAddress': '105.227.27.217', 'Latitude': -28.7333, 'Longitude': 24.7667, 'Network': 'Telkom_Internet_Broadband_105_226', 'NetworkID': 61152, 'Platform': 'PC', 'ProbeID': '3e6056f0-b5f7-4a09-91c0-4f3e2bf52776', 'Version': '1.0.45.0'};2018-07-09;200;OK;63;https://germistoncitynews.co.za/181509/mandatory-recycling-to-be-enforced-in-july/;200;143;279;14303;101;2378;4212460
germistoncitynews.co.za;ZA;{'ASN': 37179, 'CityName': 'Pretoria', 'ConnectionType': 'Wireless80211', 'CountryCode': 'ZA', 'DNSResolver': '41.189.78.0', 'GeolocationAccuracy': 10000, 'IPAddress': '41.189.78.208', 'Latitude': -25.7069, 'Longitude': 28.2294, 'Network': 'ENSYNC-Dedicated-Internet', 'NetworkID': 63487, 'Platform': 'PC', 'ProbeID': 'c901bc89-cfe5-4e2b-a391-8946b07e9bf9', 'Version': '1.0.44.0'};2018-07-09;200;OK;183;https://germistoncitynews.co.za/181509/mandatory-recycling-to-be-enforced-in-july/;200;135;277;23252;113;1893;4119204
germistoncitynews.co.za;ZA;{'ASN': 10474, 'CityName': 'Cape Town', 'ConnectionType': 'Ethernet', 'CountryCode': 'ZA', 'DNSResolver': '196.28.182.22', 'GeolocationAccuracy': 1000, 'IPAddress': '197.86.211.172', 'Latitude': -33.9258, 'Longitude': 18.4232, 'Network': 'MWEB-CON-197-86-192-0', 'NetworkID': 60024, 'Platform': 'PC', 'ProbeID': '6cfec4d3-94f3-4c3b-b9f9-75639cb1055f', 'Version': '1.0.44.0'};2018-07-09;200;OK;45;https://germistoncitynews.co.za/181509/mandatory-recycling-to-be-enforced-in-july/;200;113;281;14142;83;3189;4333983
germistoncitynews.co.za;ZA;{'ASN': 36874, 'CityName': 'Durban', 'ConnectionType': 'Ethernet', 'CountryCode': 'ZA', 'DNSResolver': '105.233.14.132', 'GeolocationAccuracy': 25000, 'IPAddress': '41.177.146.75', 'Latitude': -29.8579, 'Longitude': 31.0292, 'Network': 'Cybersmart-ADSL-Shaped', 'NetworkID': 62897, 'Platform': 'PC', 'ProbeID': '676d63ab-9288-4465-bfe2-1982cd6b7409', 'Version': '1.0.44.0'};2018-07-09;200;OK;61;https://germistoncitynews.co.za/181509/mandatory-recycling-to-be-enforced-in-july/;200;203;272;19779;156;750;4196895
www.heraldlive.co.za;ZA;{'ASN': 37457, 'CityName': 'Pretoria', 'ConnectionType': 'Ethernet', 'CountryCode': 'ZA', 'DNSResolver': '196.43.45.230', 'GeolocationAccuracy': 10000, 'IPAddress': '41.147.219.149', 'Latitude': -25.7356, 'Longitude': 28.1876, 'Network': 'Telkom Internet', 'NetworkID': 422, 'Platform': 'PC', 'ProbeID': 'a209efd4-7d25-4da5-b0ae-c206188c91ff', 'Version': '1.0.44.0'};2018-07-09;200;OK;0;http://www.heraldlive.co.za//news/2018-06-30-negligent-driver-to-be-jailed/;200;447;139;10047;366;2148;1660589
www.heraldlive.co.za;ZA;{'ASN': 11845, 'CityName': 'Johannesburg', 'ConnectionType': 'Wireless80211', 'CountryCode': 'ZA', 'DNSResolver': '197.245.188.0', 'GeolocationAccuracy': 5000, 'IPAddress': '197.245.188.138', 'Latitude': -26.2309, 'Longitude': 28.0583, 'Network': 'Vox-Telecom', 'NetworkID': 6842, 'Platform': 'PC', 'ProbeID': '094ad0ea-e802-4779-8e99-7e1ff838f66e', 'Version': '1.0.44.0'};2018-07-09;200;OK;0;http://www.heraldlive.co.za//news/2018-06-30-negligent-driver-to-be-jailed/;200;314;147;10553;263;2087;1734954
www.heraldlive.co.za;ZA;{'ASN': 37105, 'CityName': 'Johannesburg', 'ConnectionType': 'Wireless80211', 'CountryCode': 'ZA', 'DNSResolver': '41.73.58.66', 'GeolocationAccuracy': 25000, 'IPAddress': '197.184.64.197', 'Latitude': -26.2309, 'Longitude': 28.0583, 'Network': 'rain', 'NetworkID': 96730, 'Platform': 'PC', 'ProbeID': '6f8b6b5e-cf6b-4a1d-b05c-f8e0b8dbce4d', 'Version': '1.0.45.0'};2018-07-09;200;OK;0;http://www.heraldlive.co.za//news/2018-06-30-negligent-driver-to-be-jailed/;200;769;135;18247;297;4470;1611776
www.heraldlive.co.za;ZA;{'ASN': 37457, 'CityName': 'Kimberley', 'ConnectionType': 'Ethernet', 'CountryCode': 'ZA', 'DNSResolver': '196.43.54.229', 'GeolocationAccuracy': 25000, 'IPAddress': '105.227.27.217', 'Latitude': -28.7333, 'Longitude': 24.7667, 'Network': 'Telkom_Internet_Broadband_105_226', 'NetworkID': 61152, 'Platform': 'PC', 'ProbeID': '3e6056f0-b5f7-4a09-91c0-4f3e2bf52776', 'Version': '1.0.45.0'};2018-07-09;200;OK;0;http://www.heraldlive.co.za//news/2018-06-30-negligent-driver-to-be-jailed/;200;394;136;16978;313;4597;1597642
www.heraldlive.co.za;ZA;{'ASN': 37179, 'CityName': 'Pretoria', 'ConnectionType': 'Wireless80211', 'CountryCode': 'ZA', 'DNSResolver': '41.189.78.0', 'GeolocationAccuracy': 10000, 'IPAddress': '41.189.78.208', 'Latitude': -25.7069, 'Longitude': 28.2294, 'Network': 'ENSYNC-Dedicated-Internet', 'NetworkID': 63487, 'Platform': 'PC', 'ProbeID': 'c901bc89-cfe5-4e2b-a391-8946b07e9bf9', 'Version': '1.0.44.0'};2018-07-09;200;OK;0;http://www.heraldlive.co.za//news/2018-06-30-negligent-driver-to-be-jailed/;200;382;143;12802;310;3328;1704438
www.heraldlive.co.za;ZA;{'ASN': 36874, 'CityName': 'Durban', 'ConnectionType': 'Ethernet', 'CountryCode': 'ZA', 'DNSResolver': '105.233.14.132', 'GeolocationAccuracy': 25000, 'IPAddress': '41.177.146.75', 'Latitude': -29.8579, 'Longitude': 31.0292, 'Network': 'Cybersmart-ADSL-Shaped', 'NetworkID': 62897, 'Platform': 'PC', 'ProbeID': '676d63ab-9288-4465-bfe2-1982cd6b7409', 'Version': '1.0.44.0'};2018-07-09;200;OK;0;http://www.heraldlive.co.za//news/2018-06-30-negligent-driver-to-be-jailed/;200;483;147;17629;390;2639;1666586
