domain|cc|testID
www.focusinfos.net|TG|11a1b211-54df-45d6-8411-b59059eadcaa
www.focusinfos.net|TG|2272994a-2390-4a44-b592-959183551461
www.gabonlibre.com|GA|b72314ab-7356-4a7d-9864-aecd69edd77f
www.gabonlibre.com|GA|e4413854-8682-407f-a10e-968419c1312f
www.gabonlibre.com|GA|cb17aaa9-93be-45a4-83c4-eee40bbf8f42
www.gabonlibre.com|GA|13da2546-48d6-45ef-b760-565b45283888
www.gabonlibre.com|GA|052e7576-032a-4d5c-8f83-b628a19b4c35
www.gabonlibre.com|GA|de3a7b4c-91e0-468a-af53-33d73aab9b34
www.gabonlibre.com|GA|e0f83916-0d65-4016-8123-6c1f9a44a35e
www.gabonlibre.com|GA|5544f708-455b-4524-a764-54d293893012
www.gabonlibre.com|GA|fedc3b1d-e700-47af-92b3-01db46387542
www.gabonlibre.com|GA|faf063bc-9511-4558-a6ec-4fb9aa63c67d
www.jeberti.com|ER|ab5ca830-2ea1-486c-9bb6-a5fbcc697ba2
www.jeberti.com|ER|ceda1d53-5c1b-4bfd-b23d-57f8531c973a
www.journaldebangui.com|CF|ca84ec34-47ab-49f6-a0db-c90b6fdb2dbc
www.journaldebangui.com|CF|1fffcc45-e987-4a30-8158-b8dfff4b8852
www.journaldebangui.com|CF|b6d670f3-5342-4082-8e6f-710032a4e6c5
www.journaldebangui.com|CF|9e5c5e7c-da80-46cc-b5ff-4a9a7195f7ac
www.lanouvelletribune.info|BJ|80254191-51be-4553-a2c8-1f8e02bf09fc
www.lanouvelletribune.info|BJ|95920952-99ba-4ae8-8817-7f4b8fa17cd4
www.lanouvelletribune.info|BJ|47a4415b-a411-4eb7-946d-53bf56a6402a
www.lanouvelletribune.info|BJ|94f465b8-2c7c-43e5-ba07-dc1bf41a999c
www.lanouvelletribune.info|BJ|e7248097-cc13-4f99-8727-02617310934f
www.lanouvelletribune.info|BJ|70d64322-8086-452d-bb06-31dbb9a6c8f8
www.lanouvelletribune.info|BJ|dcd407f7-aa46-4965-9a1b-c15bb6213e5d
www.lanouvelletribune.info|BJ|860c55b2-6e28-4a79-baa3-14b9e2364982
www.lanouvelletribune.info|BJ|221e8917-c015-4aa6-acf1-4c0d9104e473
