"cc3","cc","domain",rtt,remote
"BEN","BJ","www.24haubenin.info",107,1
"BEN","BJ","www.24haubenin.info",105,1
"BEN","BJ","www.24haubenin.info",108,1
"BEN","BJ","www.24haubenin.info",104,1
"BEN","BJ","www.24haubenin.info",108,1
"BEN","BJ","www.24haubenin.info",107,1
"BEN","BJ","www.24haubenin.info",105,1
"BEN","BJ","www.24haubenin.info",108,1
"BEN","BJ","www.24haubenin.info",104,1
"BEN","BJ","www.24haubenin.info",108,1
"BEN","BJ","www.24haubenin.info",103,1
"BEN","BJ","www.24haubenin.info",106,1
"BEN","BJ","www.24haubenin.info",285,1
"BEN","BJ","www.24haubenin.info",108,1
"BEN","BJ","www.24haubenin.info",104,1
"BEN","BJ","www.acotonou.com",211,1
"BEN","BJ","www.acotonou.com",213,1
"BEN","BJ","www.acotonou.com",377,1
"BEN","BJ","www.acotonou.com",212,1
"BEN","BJ","www.acotonou.com",207,1
"BEN","BJ","www.acotonou.com",214,1
"BEN","BJ","www.acotonou.com",216,1
"BEN","BJ","www.acotonou.com",209,1
"BEN","BJ","www.acotonou.com",336,1
"BEN","BJ","www.acotonou.com",216,1
"BEN","BJ","www.acotonou.com",214,1
"BEN","BJ","www.acotonou.com",216,1
"BEN","BJ","www.acotonou.com",216,1
"BEN","BJ","www.acotonou.com",214,1
"BEN","BJ","www.acotonou.com",212,1
"BEN","BJ","www.acotonou.com",215,1
"BEN","BJ","www.acotonou.com",242,1
"BEN","BJ","www.acotonou.com",215,1
"BEN","BJ","www.acotonou.com",215,1
"BEN","BJ","www.acotonou.com",212,1
"BEN","BJ","www.acotonou.com",214,1
"BEN","BJ","www.acotonou.com",213,1
"BEN","BJ","www.acotonou.com",218,1
"BEN","BJ","www.acotonou.com",237,1
"BEN","BJ","www.acotonou.com",216,1
"BEN","BJ","www.acotonou.com",212,1
"BEN","BJ","www.actubenin.com",263,1
"BEN","BJ","www.actubenin.com",260,1
"BEN","BJ","www.actubenin.com",377,1
"BEN","BJ","www.actubenin.com",250,1
"BEN","BJ","www.actubenin.com",267,1
"BEN","BJ","www.actubenin.com",263,1
"BEN","BJ","www.actubenin.com",259,1
"BEN","BJ","www.actubenin.com",314,1
"BEN","BJ","www.actubenin.com",252,1
"BEN","BJ","www.actubenin.com",269,1
"BEN","BJ","www.actubenin.com",263,1
"BEN","BJ","www.actubenin.com",277,1
"BEN","BJ","www.actubenin.com",254,1
"BEN","BJ","www.actubenin.com",250,1
"BEN","BJ","www.actubenin.com",269,1
"BEN","BJ","www.actubenin.com",264,1
"BEN","BJ","www.actubenin.com",266,1
"BEN","BJ","www.actubenin.com",254,1
"BEN","BJ","www.actubenin.com",250,1
"BEN","BJ","www.actubenin.com",269,1
"BEN","BJ","www.actubenin.com",264,1
"BEN","BJ","www.actubenin.com",266,1
"BEN","BJ","www.actubenin.com",253,1
"BEN","BJ","www.actubenin.com",421,1
"BEN","BJ","www.actubenin.com",251,1
"BEN","BJ","www.actubenin.com",269,1
"BEN","BJ","www.autrequotidien.com",108,1
"BEN","BJ","www.autrequotidien.com",110,1
"BEN","BJ","www.autrequotidien.com",128,1
"BEN","BJ","www.autrequotidien.com",122,1
"BEN","BJ","www.autrequotidien.com",110,1
"BEN","BJ","www.autrequotidien.com",108,1
"BEN","BJ","www.autrequotidien.com",110,1
"BEN","BJ","www.autrequotidien.com",151,1
"BEN","BJ","www.autrequotidien.com",118,1
"BEN","BJ","www.autrequotidien.com",110,1
"BEN","BJ","www.autrequotidien.com",108,1
"BEN","BJ","www.autrequotidien.com",111,1
"BEN","BJ","www.autrequotidien.com",111,1
"BEN","BJ","www.autrequotidien.com",110,1
"BEN","BJ","www.autrequotidien.com",110,1
"BEN","BJ","www.autrequotidien.com",108,1
"BEN","BJ","www.autrequotidien.com",127,1
"BEN","BJ","www.autrequotidien.com",110,1
"BEN","BJ","www.autrequotidien.com",109,1
"BEN","BJ","www.autrequotidien.com",110,1
"BEN","BJ","www.autrequotidien.com",108,1
"BEN","BJ","www.autrequotidien.com",119,1
"BEN","BJ","www.autrequotidien.com",112,1
"BEN","BJ","www.autrequotidien.com",142,1
"BEN","BJ","www.autrequotidien.com",110,1
"BEN","BJ","www.benin24tv.com",101,1
"BEN","BJ","www.benin24tv.com",101,1
"BEN","BJ","www.benin24tv.com",274,1
"BEN","BJ","www.benin24tv.com",108,1
"BEN","BJ","www.benin24tv.com",119,1
"BEN","BJ","www.benin24tv.com",101,1
"BEN","BJ","www.benin24tv.com",101,1
"BEN","BJ","www.benin24tv.com",168,1
"BEN","BJ","www.benin24tv.com",107,1
"BEN","BJ","www.benin24tv.com",116,1
"BEN","BJ","www.benin24tv.com",101,1
"BEN","BJ","www.benin24tv.com",101,1
"BEN","BJ","www.benin24tv.com",119,1
"BEN","BJ","www.benin24tv.com",134,1
"BEN","BJ","www.benin24tv.com",108,1
"BEN","BJ","www.benin24tv.com",101,1
"BEN","BJ","www.benin24tv.com",101,1
"BEN","BJ","www.benin24tv.com",108,1
"BEN","BJ","www.benin24tv.com",117,1
"BEN","BJ","www.benin24tv.com",142,1
"BEN","BJ","www.benin24tv.com",101,1
"BEN","BJ","www.benin24tv.com",137,1
"BEN","BJ","www.benin24tv.com",102,1
"BEN","BJ","www.benin24tv.com",222,1
"BEN","BJ","www.benin24tv.com",107,1
"BEN","BJ","www.benin24tv.com",116,1
"BEN","BJ","www.benininfo.com",108,1
"BEN","BJ","www.benininfo.com",233,1
"BEN","BJ","www.benininfo.com",479,1
"BEN","BJ","www.benininfo.com",256,1
"BEN","BJ","www.benininfo.com",265,1
"BEN","BJ","www.benininfo.com",108,1
"BEN","BJ","www.benininfo.com",232,1
"BEN","BJ","www.benininfo.com",286,1
"BEN","BJ","www.benininfo.com",255,1
"BEN","BJ","www.benininfo.com",263,1
"BEN","BJ","www.benininfo.com",109,1
"BEN","BJ","www.benininfo.com",272,1
"BEN","BJ","www.benininfo.com",234,1
"BEN","BJ","www.benininfo.com",254,1
"BEN","BJ","www.benininfo.com",275,1
"BEN","BJ","www.benininfo.com",108,1
"BEN","BJ","www.benininfo.com",273,1
"BEN","BJ","www.benininfo.com",235,1
"BEN","BJ","www.benininfo.com",254,1
"BEN","BJ","www.benininfo.com",275,1
"BEN","BJ","www.benininfo.com",108,1
"BEN","BJ","www.benininfo.com",273,1
"BEN","BJ","www.benininfo.com",232,1
"BEN","BJ","www.benininfo.com",360,1
"BEN","BJ","www.benininfo.com",254,1
"BEN","BJ","www.benininfo.com",275,1
"BEN","BJ","www.golfemediaonline.com",101,1
"BEN","BJ","www.golfemediaonline.com",103,1
"BEN","BJ","www.golfemediaonline.com",185,1
"BEN","BJ","www.golfemediaonline.com",107,1
"BEN","BJ","www.golfemediaonline.com",116,1
"BEN","BJ","www.golfemediaonline.com",101,1
"BEN","BJ","www.golfemediaonline.com",101,1
"BEN","BJ","www.golfemediaonline.com",189,1
"BEN","BJ","www.golfemediaonline.com",107,1
"BEN","BJ","www.golfemediaonline.com",114,1
"BEN","BJ","www.golfemediaonline.com",101,1
"BEN","BJ","www.golfemediaonline.com",134,1
"BEN","BJ","www.golfemediaonline.com",102,1
"BEN","BJ","www.golfemediaonline.com",107,1
"BEN","BJ","www.golfemediaonline.com",117,1
"BEN","BJ","www.golfemediaonline.com",101,1
"BEN","BJ","www.golfemediaonline.com",134,1
"BEN","BJ","www.golfemediaonline.com",102,1
"BEN","BJ","www.golfemediaonline.com",107,1
"BEN","BJ","www.golfemediaonline.com",117,1
"BEN","BJ","www.golfemediaonline.com",101,1
"BEN","BJ","www.golfemediaonline.com",101,1
"BEN","BJ","www.golfemediaonline.com",137,1
"BEN","BJ","www.golfemediaonline.com",159,1
"BEN","BJ","www.golfemediaonline.com",114,1
"BEN","BJ","www.icibenin.com",186,1
"BEN","BJ","www.icibenin.com",185,1
"BEN","BJ","www.icibenin.com",372,1
"BEN","BJ","www.icibenin.com",208,1
"BEN","BJ","www.icibenin.com",185,1
"BEN","BJ","www.icibenin.com",185,1
"BEN","BJ","www.icibenin.com",233,1
"BEN","BJ","www.icibenin.com",185,1
"BEN","BJ","www.icibenin.com",208,1
"BEN","BJ","www.icibenin.com",185,1
"BEN","BJ","www.icibenin.com",186,1
"BEN","BJ","www.icibenin.com",208,1
"BEN","BJ","www.icibenin.com",183,1
"BEN","BJ","www.icibenin.com",185,1
"BEN","BJ","www.icibenin.com",185,1
"BEN","BJ","www.icibenin.com",184,1
"BEN","BJ","www.icibenin.com",187,1
"BEN","BJ","www.icibenin.com",185,1
"BEN","BJ","www.icibenin.com",208,1
"BEN","BJ","www.icibenin.com",185,1
"BEN","BJ","www.icibenin.com",183,1
"BEN","BJ","www.icibenin.com",185,1
"BEN","BJ","www.icibenin.com",217,1
"BEN","BJ","www.icibenin.com",185,1
"BEN","BJ","www.icibenin.com",208,1
"BEN","BJ","www.journal-adjinakou-benin.info",226,1
"BEN","BJ","www.journal-adjinakou-benin.info",216,1
"BEN","BJ","www.journal-adjinakou-benin.info",379,1
"BEN","BJ","www.journal-adjinakou-benin.info",222,1
"BEN","BJ","www.journal-adjinakou-benin.info",222,1
"BEN","BJ","www.journal-adjinakou-benin.info",226,1
"BEN","BJ","www.journal-adjinakou-benin.info",216,1
"BEN","BJ","www.journal-adjinakou-benin.info",235,1
"BEN","BJ","www.journal-adjinakou-benin.info",222,1
"BEN","BJ","www.journal-adjinakou-benin.info",222,1
"BEN","BJ","www.journal-adjinakou-benin.info",220,1
"BEN","BJ","www.journal-adjinakou-benin.info",232,1
"BEN","BJ","www.journal-adjinakou-benin.info",216,1
"BEN","BJ","www.journal-adjinakou-benin.info",232,1
"BEN","BJ","www.journal-adjinakou-benin.info",222,1
"BEN","BJ","www.journal-adjinakou-benin.info",220,1
"BEN","BJ","www.journal-adjinakou-benin.info",234,1
"BEN","BJ","www.journal-adjinakou-benin.info",216,1
"BEN","BJ","www.journal-adjinakou-benin.info",232,1
"BEN","BJ","www.journal-adjinakou-benin.info",222,1
"BEN","BJ","www.journal-adjinakou-benin.info",219,1
"BEN","BJ","www.journal-adjinakou-benin.info",248,1
"BEN","BJ","www.journal-adjinakou-benin.info",216,1
"BEN","BJ","www.journal-adjinakou-benin.info",232,1
"BEN","BJ","www.journal-adjinakou-benin.info",222,1
"BEN","BJ","www.journal-adjinakou-benin.info",390,1
"BEN","BJ","www.lanouvelletribune.info",101,1
"BEN","BJ","www.lanouvelletribune.info",102,1
"BEN","BJ","www.lanouvelletribune.info",281,1
"BEN","BJ","www.lanouvelletribune.info",107,1
"BEN","BJ","www.lanouvelletribune.info",132,1
"BEN","BJ","www.lanouvelletribune.info",101,1
"BEN","BJ","www.lanouvelletribune.info",101,1
"BEN","BJ","www.lanouvelletribune.info",108,1
"BEN","BJ","www.lanouvelletribune.info",107,1
"BEN","BJ","www.lanouvelletribune.info",121,1
"BEN","BJ","www.lanouvelletribune.info",101,1
"BEN","BJ","www.lanouvelletribune.info",123,1
"BEN","BJ","www.lanouvelletribune.info",102,1
"BEN","BJ","www.lanouvelletribune.info",107,1
"BEN","BJ","www.lanouvelletribune.info",121,1
"BEN","BJ","www.lanouvelletribune.info",101,1
"BEN","BJ","www.lanouvelletribune.info",125,1
"BEN","BJ","www.lanouvelletribune.info",101,1
"BEN","BJ","www.lanouvelletribune.info",107,1
"BEN","BJ","www.lanouvelletribune.info",121,1
"BEN","BJ","www.lanouvelletribune.info",101,1
"BEN","BJ","www.lanouvelletribune.info",166,1
"BEN","BJ","www.lanouvelletribune.info",102,1
"BEN","BJ","www.lanouvelletribune.info",107,1
"BEN","BJ","www.lanouvelletribune.info",132,1
"BEN","BJ","www.lanouvelletribune.info",223,1
"BEN","BJ","www.lapressedujour.net",203,1
"BEN","BJ","www.lapressedujour.net",213,1
"BEN","BJ","www.lapressedujour.net",377,1
"BEN","BJ","www.lapressedujour.net",207,1
"BEN","BJ","www.lapressedujour.net",199,1
"BEN","BJ","www.lapressedujour.net",203,1
"BEN","BJ","www.lapressedujour.net",212,1
"BEN","BJ","www.lapressedujour.net",217,1
"BEN","BJ","www.lapressedujour.net",207,1
"BEN","BJ","www.lapressedujour.net",199,1
"BEN","BJ","www.lapressedujour.net",203,1
"BEN","BJ","www.lapressedujour.net",201,1
"BEN","BJ","www.lapressedujour.net",212,1
"BEN","BJ","www.lapressedujour.net",207,1
"BEN","BJ","www.lapressedujour.net",197,1
"BEN","BJ","www.lapressedujour.net",203,1
"BEN","BJ","www.lapressedujour.net",200,1
"BEN","BJ","www.lapressedujour.net",213,1
"BEN","BJ","www.lapressedujour.net",207,1
"BEN","BJ","www.lapressedujour.net",197,1
"BEN","BJ","www.lapressedujour.net",203,1
"BEN","BJ","www.lapressedujour.net",212,1
"BEN","BJ","www.lapressedujour.net",207,1
"BEN","BJ","www.lapressedujour.net",197,1
"BEN","BJ","www.lapressedujour.net",205,1
"BEN","BJ","www.lapressedujour.net",320,1
"BEN","BJ","www.laraignee.org",270,1
"BEN","BJ","www.laraignee.org",260,1
"BEN","BJ","www.laraignee.org",440,1
"BEN","BJ","www.laraignee.org",260,1
"BEN","BJ","www.laraignee.org",267,1
"BEN","BJ","www.laraignee.org",270,1
"BEN","BJ","www.laraignee.org",260,1
"BEN","BJ","www.laraignee.org",281,1
"BEN","BJ","www.laraignee.org",260,1
"BEN","BJ","www.laraignee.org",267,1
"BEN","BJ","www.laraignee.org",272,1
"BEN","BJ","www.laraignee.org",267,1
"BEN","BJ","www.laraignee.org",255,1
"BEN","BJ","www.laraignee.org",260,1
"BEN","BJ","www.laraignee.org",271,1
"BEN","BJ","www.laraignee.org",273,1
"BEN","BJ","www.laraignee.org",267,1
"BEN","BJ","www.laraignee.org",255,1
"BEN","BJ","www.laraignee.org",260,1
"BEN","BJ","www.laraignee.org",271,1
"BEN","BJ","www.laraignee.org",273,1
"BEN","BJ","www.laraignee.org",267,1
"BEN","BJ","www.laraignee.org",253,1
"BEN","BJ","www.laraignee.org",260,1
"BEN","BJ","www.laraignee.org",271,1
"BEN","BJ","www.les4verites.info",106,1
"BEN","BJ","www.les4verites.info",108,1
"BEN","BJ","www.les4verites.info",286,1
"BEN","BJ","www.les4verites.info",106,1
"BEN","BJ","www.les4verites.info",105,1
"BEN","BJ","www.les4verites.info",106,1
"BEN","BJ","www.les4verites.info",107,1
"BEN","BJ","www.les4verites.info",220,1
"BEN","BJ","www.les4verites.info",106,1
"BEN","BJ","www.les4verites.info",105,1
"BEN","BJ","www.les4verites.info",106,1
"BEN","BJ","www.les4verites.info",118,1
"BEN","BJ","www.les4verites.info",108,1
"BEN","BJ","www.les4verites.info",106,1
"BEN","BJ","www.les4verites.info",105,1
"BEN","BJ","www.les4verites.info",106,1
"BEN","BJ","www.les4verites.info",109,1
"BEN","BJ","www.les4verites.info",107,1
"BEN","BJ","www.les4verites.info",106,1
"BEN","BJ","www.les4verites.info",106,1
"BEN","BJ","www.les4verites.info",106,1
"BEN","BJ","www.les4verites.info",127,1
"BEN","BJ","www.les4verites.info",107,1
"BEN","BJ","www.les4verites.info",106,1
"BEN","BJ","www.les4verites.info",106,1
"BEN","BJ","www.nouvellesmutations.com",203,1
"BEN","BJ","www.nouvellesmutations.com",212,1
"BEN","BJ","www.nouvellesmutations.com",209,1
"BEN","BJ","www.nouvellesmutations.com",207,1
"BEN","BJ","www.nouvellesmutations.com",199,1
"BEN","BJ","www.nouvellesmutations.com",203,1
"BEN","BJ","www.nouvellesmutations.com",199,1
"BEN","BJ","www.nouvellesmutations.com",212,1
"BEN","BJ","www.nouvellesmutations.com",207,1
"BEN","BJ","www.nouvellesmutations.com",197,1
"BEN","BJ","www.nouvellesmutations.com",203,1
"BEN","BJ","www.nouvellesmutations.com",199,1
"BEN","BJ","www.nouvellesmutations.com",212,1
"BEN","BJ","www.nouvellesmutations.com",207,1
"BEN","BJ","www.nouvellesmutations.com",197,1
"BEN","BJ","www.nouvellesmutations.com",203,1
"BEN","BJ","www.nouvellesmutations.com",200,1
"BEN","BJ","www.nouvellesmutations.com",226,1
"BEN","BJ","www.nouvellesmutations.com",296,1
"BEN","BJ","www.nouvellesmutations.com",207,1
"BEN","BJ","www.nouvellesmutations.com",197,1
"BEN","BJ","www.nouvellesmutations.com",203,1
"BEN","BJ","www.nouvellesmutations.com",213,1
"BEN","BJ","www.nouvellesmutations.com",374,1
"BEN","BJ","www.nouvellesmutations.com",199,1
"BEN","BJ","www.ortb.info",181,1
"BEN","BJ","www.ortb.info",175,1
"BEN","BJ","www.ortb.info",191,1
"BEN","BJ","www.ortb.info",175,1
"BEN","BJ","www.ortb.info",176,1
"BEN","BJ","www.ortb.info",181,1
"BEN","BJ","www.ortb.info",174,1
"BEN","BJ","www.ortb.info",181,1
"BEN","BJ","www.ortb.info",174,1
"BEN","BJ","www.ortb.info",182,1
"BEN","BJ","www.ortb.info",175,1
"BEN","BJ","www.ortb.info",181,1
"BEN","BJ","www.ortb.info",174,1
"BEN","BJ","www.ortb.info",175,1
"BEN","BJ","www.ortb.info",181,1
"BEN","BJ","www.ortb.info",178,1
"BEN","BJ","www.ortb.info",175,1
"BEN","BJ","www.ortb.info",194,1
"BEN","BJ","www.ortb.info",177,1
"BEN","BJ","www.ortb.info",174,1
"BEN","BJ","www.ortb.info",181,1
"BEN","BJ","www.ortb.info",175,1
"BEN","BJ","www.ortb.info",175,1
"BEN","BJ","www.ortb.info",176,1
"BEN","BJ","www.ortb.info",372,1
"BEN","BJ","www.quotidienlematin.com",173,1
"BEN","BJ","www.quotidienlematin.com",175,1
"BEN","BJ","www.quotidienlematin.com",332,1
"BEN","BJ","www.quotidienlematin.com",177,1
"BEN","BJ","www.quotidienlematin.com",172,1
"BEN","BJ","www.quotidienlematin.com",173,1
"BEN","BJ","www.quotidienlematin.com",175,1
"BEN","BJ","www.quotidienlematin.com",182,1
"BEN","BJ","www.quotidienlematin.com",176,1
"BEN","BJ","www.quotidienlematin.com",172,1
"BEN","BJ","www.quotidienlematin.com",171,1
"BEN","BJ","www.quotidienlematin.com",175,1
"BEN","BJ","www.quotidienlematin.com",170,1
"BEN","BJ","www.quotidienlematin.com",178,1
"BEN","BJ","www.quotidienlematin.com",173,1
"BEN","BJ","www.quotidienlematin.com",171,1
"BEN","BJ","www.quotidienlematin.com",177,1
"BEN","BJ","www.quotidienlematin.com",175,1
"BEN","BJ","www.quotidienlematin.com",178,1
"BEN","BJ","www.quotidienlematin.com",173,1
"BEN","BJ","www.quotidienlematin.com",171,1
"BEN","BJ","www.quotidienlematin.com",169,1
"BEN","BJ","www.quotidienlematin.com",176,1
"BEN","BJ","www.quotidienlematin.com",356,1
"BEN","BJ","www.quotidienlematin.com",178,1
"BEN","BJ","www.quotidienlematin.com",173,1
"BEN","BJ","www.sonangnon.org",108,1
"BEN","BJ","www.sonangnon.org",128,1
"BEN","BJ","www.sonangnon.org",323,1
"BEN","BJ","www.sonangnon.org",140,1
"BEN","BJ","www.sonangnon.org",125,1
"BEN","BJ","www.sonangnon.org",108,1
"BEN","BJ","www.sonangnon.org",128,1
"BEN","BJ","www.sonangnon.org",140,1
"BEN","BJ","www.sonangnon.org",125,1
"BEN","BJ","www.sonangnon.org",109,1
"BEN","BJ","www.sonangnon.org",132,1
"BEN","BJ","www.sonangnon.org",128,1
"BEN","BJ","www.sonangnon.org",140,1
"BEN","BJ","www.sonangnon.org",125,1
"BEN","BJ","www.sonangnon.org",108,1
"BEN","BJ","www.sonangnon.org",133,1
"BEN","BJ","www.sonangnon.org",128,1
"BEN","BJ","www.sonangnon.org",140,1
"BEN","BJ","www.sonangnon.org",125,1
"BEN","BJ","www.sonangnon.org",108,1
"BEN","BJ","www.sonangnon.org",143,1
"BEN","BJ","www.sonangnon.org",128,1
"BEN","BJ","www.sonangnon.org",242,1
"BEN","BJ","www.sonangnon.org",140,1
"BEN","BJ","www.sonangnon.org",125,1
"BWA","BW","news.google.com",145,1
"BWA","BW","news.google.com",15,1
"BWA","BW","news.google.com",70,1
"BWA","BW","news.google.com",70,1
"BWA","BW","news.google.com",145,1
"BWA","BW","news.google.com",15,1
"BWA","BW","news.google.com",31,1
"BWA","BW","news.google.com",115,1
"BWA","BW","news.google.com",15,1
"BWA","BW","news.google.com",191,1
"BWA","BW","news.google.com",27,1
"BWA","BW","news.google.com",114,1
"BWA","BW","news.google.com",191,1
"BWA","BW","news.google.com",15,1
"BWA","BW","news.google.com",14,1
"BWA","BW","news.google.com",805,1
"BWA","BW","news.google.com",91,1
"BWA","BW","news.google.com",16,1
"BWA","BW","news.google.com",67,1
"BWA","BW","news.google.com",83,1
"BWA","BW","news.google.com",17,1
"BWA","BW","news.google.com",66,1
"BWA","BW","news.google.com",61,1
"BWA","BW","news.google.com",67,1
"BWA","BW","news.google.com",260,1
"BWA","BW","news.google.com",66,1
"BWA","BW","news.google.com",63,1
"BWA","BW","news.google.com",87,1
"BWA","BW","news.google.com",181,1
"BWA","BW","news.google.com",64,1
"BWA","BW","news.google.com",69,1
"BWA","BW","news.google.com",100,1
"BWA","BW","news.google.com",180,1
"BWA","BW","news.google.com",62,1
"BWA","BW","news.google.com",63,1
"BWA","BW","news.google.com",70,1
"BWA","BW","news.google.com",18,1
"BWA","BW","news.google.com",65,1
"BWA","BW","news.google.com",24,1
"BWA","BW","news.google.com",18,1
"BWA","BW","news.google.com",17,1
"BWA","BW","news.google.com",322,1
"BWA","BW","news.google.com",16,1
"BWA","BW","news.google.com",17,1
"BWA","BW","news.google.com",24,1
"BWA","BW","news.google.com",24,1
"BWA","BW","news.google.com",18,1
"BWA","BW","news.google.com",24,1
"BWA","BW","news.google.com",24,1
"BWA","BW","news.google.com",18,1
"BWA","BW","news.google.com",26,1
"BWA","BW","news.google.com",24,1
"BWA","BW","news.google.com",307,1
"BWA","BW","news.google.com",101,1
"BWA","BW","news.google.com",106,1
"BWA","BW","news.google.com",306,1
"BWA","BW","news.google.com",99,1
"BWA","BW","news.google.com",106,1
"BWA","BW","news.google.com",86,1
"BWA","BW","news.google.com",107,1
"BWA","BW","news.google.com",98,1
"BWA","BW","news.google.com",248,1
"BWA","BW","news.google.com",108,1
"BWA","BW","news.google.com",92,1
"BWA","BW","news.google.com",104,1
"BWA","BW","news.google.com",95,1
"BWA","BW","news.google.com",125,1
"BWA","BW","news.google.com",99,1
"BWA","BW","news.google.com",95,1
"BWA","BW","news.google.com",95,1
"BWA","BW","news.google.com",95,1
"BWA","BW","news.google.com",115,1
"BWA","BW","news.google.com",24,1
"BWA","BW","news.google.com",57,1
"BWA","BW","news.google.com",49,1
"BWA","BW","news.google.com",24,1
"BWA","BW","news.google.com",57,1
"BWA","BW","news.google.com",61,1
"BWA","BW","news.google.com",79,1
"BWA","BW","news.google.com",27,1
"BWA","BW","news.google.com",51,1
"BWA","BW","news.google.com",79,1
"BWA","BW","news.google.com",53,1
"BWA","BW","news.google.com",27,1
"BWA","BW","news.google.com",51,1
"BWA","BW","news.google.com",57,1
"BWA","BW","news.google.com",53,1
"BWA","BW","news.google.com",27,1
"BWA","BW","news.google.com",51,1
"BWA","BW","news.google.com",148,1
"BWA","BW","news.google.com",7,1
"BWA","BW","news.google.com",7,1
"BWA","BW","news.google.com",7,1
"BWA","BW","news.google.com",8,1
"BWA","BW","news.google.com",15,1
"BWA","BW","news.google.com",11,1
"BWA","BW","news.google.com",7,1
"BWA","BW","news.google.com",40,1
"BWA","BW","news.google.com",7,1
"BWA","BW","news.google.com",8,1
"BWA","BW","news.google.com",17,1
"BWA","BW","news.google.com",11,1
"BWA","BW","news.google.com",7,1
"BWA","BW","news.google.com",15,1
"BWA","BW","news.google.com",7,1
"BWA","BW","news.google.com",40,1
"BWA","BW","news.google.com",7,1
"BWA","BW","news.google.com",18,1
"BWA","BW","news.google.com",9,1
"BWA","BW","news.google.com",7,1
"BWA","BW","news.google.com",7,1
"BWA","BW","news.google.com",8,1
"BWA","BW","news.google.com",8,1
"BWA","BW","news.google.com",14,1
"BWA","BW","news.google.com",9,1
"BWA","BW","news.google.com",7,1
"BWA","BW","news.google.com",40,1
"BWA","BW","news.google.com",7,1
"BWA","BW","news.google.com",13,1
"BWA","BW","news.google.com",9,1
"BWA","BW","news.google.com",191,1
"BWA","BW","news.google.com",50,1
"BWA","BW","news.google.com",29,1
"BWA","BW","news.google.com",50,1
"BWA","BW","news.google.com",29,1
"BWA","BW","news.google.com",42,1
"BWA","BW","news.google.com",39,1
"BWA","BW","news.google.com",42,1
"BWA","BW","news.google.com",39,1
"BWA","BW","news.google.com",36,1
"BWA","BW","news.google.com",39,1
"BWA","BW","news.google.com",1,1
"BWA","BW","news.google.com",23,1
"BWA","BW","news.google.com",17,1
